census_tract,county,location,population,PollutionScore,pm25,diesel_pm,traffic_density,ozone,asthma,cardiovascular_disease,diabetes,low_birth_weight
6065045109,Riverside,La Quinta,4373,1.513643146,8.398490906,0.008080427,143.714,0.054387168,20.84,10.43,14.2,4.82
6065045110,Riverside,La Quinta,5188,1.672178481,8.654990673,0.012779672,127.833,0.054494895,20.84,10.43,12.2,3.64
6065045116,Riverside,Palm Desert,1653,2.831671344,8.757747173,0.049775508,491.126,0.056007661,22.22,8.08,11.1,3.39
6065045117,Riverside,Palm Desert,3512,3.283381936,8.896696726,0.040128507,480.419,0.055883531,22.22,8.07,12.9,7.18
6065045118,Riverside,Palm Desert,2494,3.512808612,8.988130569,0.062765155,677.464,0.056260017,21.44,8.6,14.9,3.7
6065045119,Riverside,Palm Desert,2738,3.013122826,9.31966114,0.050363274,659.649,0.056133151,22.22,8.08,12.1,6.49
6065045120,Riverside,La Quinta,4016,2.6198714,9.001244863,0.013177893,378.061,0.054713904,20.84,10.43,12.2,3.94
6065045123,Riverside,Indian Wells,2271,2.613596181,9.307912827,0.025409848,731.654,0.055760747,22.42,8.27,12.6,0.0
6065045125,Riverside,La Quinta,2240,2.748138018,8.463807967,0.002900095,510.062,0.055282782,21.43,9.28,13.3,5.17
6065045126,Riverside,Palm Desert,3216,3.960451106,9.008162022,0.07625033,866.326,0.056133151,22.22,8.08,11.6,4.87
6065045127,Riverside,Palm Desert,2204,3.542346362,9.280385971,0.074676485,830.815,0.056007661,22.22,8.07,14.1,5.56
6065045129,Riverside,La Quinta,5053,3.209309222,9.441754341,0.058270605,686.424,0.054713904,22.42,10.77,15.0,5.43
6065045207,Riverside,Indio,5046,4.633990412,9.639733315,0.03295663,536.449,0.054494895,40.47,14.69,14.1,4.96
6065045209,Riverside,Indio,5840,6.129937031,9.88274765,0.193324073,482.773,0.054825212,40.47,14.69,14.5,4.38
6065045212,Riverside,Indio,2094,3.793749966,9.951593637,0.087375821,580.345,0.055051503,38.52,14.27,15.5,9.09
6065045213,Riverside,Indio,6303,4.615209476,9.605746269,0.021004599,648.258,0.054825212,38.16,14.19,13.9,4.45
6065045214,Riverside,Indio,5865,3.848508592,9.770313422,0.031924585,622.26,0.055400326,26.06,11.66,11.4,4.49
6065045217,Riverside,Indio,7302,5.65007757,10.05806319,0.133633543,856.903,0.054937741,40.47,14.69,12.0,3.97
6065045222,Riverside,Indio,2607,5.286299993,10.12036169,0.039071678,783.357,0.054603802,30.04,13.06,11.2,6.47
6065045224,Riverside,Indio,5615,3.650637827,9.570636431,0.023155341,510.141,0.054494895,39.38,14.45,12.7,6.5
6065045226,Riverside,Coachella,6537,3.057504111,9.840737343,0.02031165,378.247,0.054070946,38.48,16.52,9.2,4.33
6065045228,Riverside,Desert Hot Springs,6899,3.332120787,9.114643644,0.001610034,160.02,0.056133151,32.15,12.33,14.0,4.9
6065045233,Riverside,Indio,5317,4.539899001,10.0287137,0.239141929,914.214,0.055639295,28.2,12.09,8.8,3.94
6065045234,Riverside,La Quinta,5029,3.016767543,9.561642011,0.015660396,613.595,0.055282782,22.34,10.7,10.4,3.62
6065045235,Riverside,La Quinta,3339,2.780445053,9.5368433,0.021868094,697.341,0.055051503,24.59,11.24,12.7,3.52
6065045302,Riverside,Indio,4023,6.343385486,10.14430237,0.305596598,1312.442,0.054825212,40.47,14.69,13.8,5.58
6065045303,Riverside,Indio,2712,7.308936169,10.06302357,0.236228008,772.878,0.054603802,40.47,14.69,13.1,3.77
6065045305,Riverside,Indio,5135,3.856869481,10.20271492,0.045386258,936.822,0.055051503,29.0,12.55,9.8,5.78
6065045306,Riverside,Indio,6107,3.91204434,10.1585989,0.052755479,833.857,0.054825212,29.0,12.55,9.6,2.81
6065045501,Riverside,Indio,6409,4.19002926,9.683454514,0.036315237,425.254,0.054387168,40.47,14.69,13.4,4.75
6065045502,Riverside,Indio,3391,7.319130592,9.948290825,0.169008201,506.497,0.054603802,40.47,14.69,16.5,8.13
6065045606,Riverside,La Quinta,3384,3.307838348,9.530139576,0.010836759,337.781,0.053967817,31.1,13.22,12.6,5.42
6065045610,Riverside,Mecca,3758,5.570698384,9.497248599,0.082537977,257.623,0.051849938,26.1,14.41,16.9,4.84
6065045611,Riverside,Mecca,3257,3.370873327,9.580695152,0.059919518,115.634,0.051371972,26.99,14.54,14.9,5.61
6065045612,Riverside,Mecca,4179,5.479287392,9.369838948,0.063236932,154.95,0.048335857,26.83,14.52,14.6,5.49
6065045615,Riverside,Thermal,3260,5.599684126,9.56320522,0.041194762,157.833,0.053164903,25.25,14.15,15.1,5.8
6065045616,Riverside,Thermal,1812,5.171122346,9.590370835,0.064748913,403.703,0.052957513,26.21,14.54,18.4,7.77
6065045617,Riverside,Thermal,1631,3.048224845,8.975336965,0.010318526,135.743,0.053061773,21.85,11.71,15.0,4.72
6065045618,Riverside,Thermal,1866,5.794729661,9.389397851,0.027780232,532.153,0.050999568,23.71,14.06,20.1,3.03
6065045619,Riverside,Thermal,4778,4.715842936,9.332458682,0.018162944,133.758,0.051966208,23.71,14.06,17.6,4.46
6065045703,Riverside,Coachella,7075,5.438337853,9.764776707,0.121323628,325.719,0.053467631,37.05,16.75,13.0,4.75
6065045704,Riverside,Coachella,3194,4.646790212,9.72915554,0.021713834,487.476,0.053665089,38.02,16.95,17.3,5.69
6065045706,Riverside,Coachella,4782,6.508089488,9.801446279,0.211273557,449.701,0.05356636,38.02,16.95,15.8,5.06
6065045707,Riverside,Coachella,6523,6.260569085,9.793744564,0.14294919,482.802,0.0537649,38.02,16.95,13.0,4.11
6065045708,Riverside,Coachella,4053,3.585002852,9.807556152,0.013928551,338.661,0.05356636,38.02,16.95,11.4,5.32
6065045709,Riverside,Coachella,4547,3.968049385,9.779075146,0.016830022,346.628,0.0537649,38.02,16.95,13.1,7.55
6065045900,Riverside,Blythe,1773,5.773997912,8.506637581,0.079166111,239.038,0.045248966,47.46,32.27,15.6,4.8
6065046101,Riverside,Blythe,2678,5.928220311,8.534354846,0.127753514,120.226,0.04562262,47.46,32.27,13.4,4.42
6065046102,Riverside,Blythe,2082,5.553692843,8.507246017,0.070365593,296.84,0.04562262,47.46,32.27,15.1,4.35
6065046103,Riverside,Blythe,3188,4.58808377,8.431770802,0.035688882,200.976,0.04562262,47.46,32.27,13.3,7.69
6065046200,Riverside,Blythe,2711,6.937572138,8.517311463,0.150302504,454.335,0.04562262,47.46,32.27,17.8,4.35
6065046401,Riverside,Lake Elsinore,4002,4.220937239,7.148367678,0.008090989,371.289,0.052957513,45.64,21.63,12.0,8.36
6065046402,Riverside,Lake Elsinore,5416,4.755559938,7.760720995,0.016704862,442.721,0.056781543,45.86,22.67,12.2,4.49
6065046403,Riverside,Wildomar,7525,4.01317791,7.817279895,0.014046777,502.391,0.055760747,49.56,21.54,12.0,4.98
6065046404,Riverside,Wildomar,6454,4.948075917,8.08481004,0.045752944,1580.921,0.056915516,44.66,20.86,11.8,3.51
6065046405,Riverside,Wildomar,4127,4.649757689,7.839820385,0.067550449,2118.734,0.055400326,54.67,19.98,11.7,5.31
6065046502,Riverside,Riverside,3987,6.856500623,10.12500954,0.284798352,1908.933,0.064521597,45.9,17.91,4.9,6.99
6065046602,Riverside,Norco,3753,6.353103713,10.27059174,0.030944776,413.053,0.058952929,32.64,16.88,11.2,5.86
6065046700,Riverside,March Air Reserve Base,4042,8.166374597,9.576080552,0.058451787,1744.673,0.062854323,49.74,19.97,15.2,8.13
6065046800,Riverside,Moreno Valley,6228,3.9241013,9.022164345,0.048696843,847.209,0.064521597,51.99,20.24,13.5,6.13
6065046900,Riverside,Desert Center,1914,5.915575441,7.799612913,0.035244302,658.762,0.046168044,44.72,25.44,14.9,3.65
6065047000,Riverside,Blythe,1585,4.864272296,8.499485824,0.03469683,253.417,0.045988215,47.46,32.27,13.2,6.0
6065047201,Riverside,Desert Hot Springs,1924,3.260893221,8.730088234,0.0010627,423.286,0.059594489,47.04,11.17,19.3,5.05
6065047202,Riverside,Desert Hot Springs,2011,3.007060663,8.040394635,0.000939849,294.199,0.058489789,47.04,11.17,15.1,4.44
6065047901,Riverside,Corona,4549,3.291119148,8.909959157,0.014047423,153.339,0.057187886,29.42,16.23,11.1,4.35
6065047902,Riverside,Corona,6431,3.37982741,8.828257152,0.009531622,170.54,0.056915516,29.44,16.32,9.1,4.52
6065048100,Riverside,Corona,7260,4.715932406,8.136045617,0.005416582,3541.631,0.055883531,29.56,14.68,10.6,4.79
6065048200,Riverside,Corona,4856,6.340134411,10.56845474,0.17559772,3143.432,0.058952929,38.77,17.11,11.0,5.21
6065048300,Riverside,Moreno Valley,6755,3.71170976,9.10939153,0.022810904,405.616,0.063054867,46.23,23.13,10.9,5.89
6065048700,Riverside,Moreno Valley,4230,3.080289042,9.088144302,0.024514784,331.81,0.064091048,44.36,19.7,12.6,7.23
6065048800,Riverside,Moreno Valley,4202,4.724780782,9.32160902,0.038642075,647.799,0.062655953,46.39,23.43,12.6,8.13
6065048901,Riverside,Moreno Valley,3971,2.853193828,9.084547043,0.014160101,417.651,0.063669785,48.86,21.93,11.8,8.48
6065048902,Riverside,Moreno Valley,7916,3.840302234,9.088824272,0.027684736,551.226,0.063462574,49.44,22.13,12.8,5.7
6065049001,Riverside,Moreno Valley,7183,3.396329742,9.000486565,0.013511884,449.584,0.063054867,44.03,20.46,10.3,7.24
6065049002,Riverside,Moreno Valley,2918,2.608059678,8.822012186,0.009454178,438.961,0.063257609,43.15,19.73,12.1,6.77
6065049101,Riverside,Indio,2404,2.759689932,9.627682686,0.0112444,285.111,0.05428061,40.47,14.69,15.0,8.7
6065049102,Riverside,Indio,3475,2.566998326,9.671362877,0.016861162,369.583,0.054175206,40.47,14.69,12.4,4.85
6065049400,Riverside,Indio,2996,3.614560527,10.20474148,0.091706172,746.353,0.055639295,28.35,12.18,14.9,2.83
6065049501,Riverside,Indio,4410,3.796139895,9.915748596,0.107519675,349.326,0.05428061,40.47,14.69,17.1,2.75
6065049502,Riverside,Indio,4243,6.568180097,9.934856415,0.208214727,439.354,0.054387168,40.47,14.69,13.9,5.58
6065049600,Riverside,Temecula,6780,4.379673641,8.563380877,0.051709917,2237.425,0.051493425,28.25,14.33,9.5,4.73
6065049701,Riverside,Murrieta,3382,3.161940389,7.825714906,0.012050369,486.371,0.053665089,39.47,16.66,8.6,3.1
6065049702,Riverside,Murrieta,5877,3.497488605,7.441674984,0.00680118,134.565,0.049944833,37.35,15.67,8.6,2.58
6065049800,Riverside,Murrieta,3773,5.991132255,8.28632874,0.316078534,1840.672,0.052194979,37.84,16.37,9.8,4.91
6065050301,Riverside,Murrieta,6274,3.363917941,8.45132494,0.007485881,770.889,0.053061773,31.42,19.46,9.1,2.38
6065050302,Riverside,Murrieta,6108,4.111324116,8.281540235,0.02359036,1976.586,0.053665089,31.42,19.46,8.5,5.85
6065050401,Riverside,Murrieta,5302,3.66180557,8.088160038,0.025648865,3168.566,0.053967817,37.5,16.53,9.7,5.4
6065050402,Riverside,Murrieta,4790,3.364929383,8.116646767,0.018874386,2200.821,0.053467631,37.65,16.46,8.7,7.24
6065050501,Riverside,Murrieta,5911,4.167481033,8.294027328,0.034802093,900.701,0.052081217,31.0,18.78,9.3,5.71
6065050502,Riverside,Murrieta,3420,3.786644849,8.250274658,0.022491823,1001.157,0.052194979,31.42,19.46,10.0,5.56
6065050503,Riverside,Murrieta,5291,5.237502938,8.371418476,0.132997842,4268.113,0.052081217,31.38,18.81,8.6,6.4
6065050600,Riverside,Murrieta,8628,4.798435685,7.958824362,0.069227511,2169.477,0.05336782,39.86,16.74,10.9,4.84
6065050701,Riverside,Murrieta,8859,3.708114835,8.253541867,0.00785146,1474.804,0.054713904,31.66,19.55,8.4,3.75
6065050702,Riverside,Murrieta,4533,3.525510562,8.241241264,0.02708981,2657.269,0.055519159,31.84,19.62,10.1,6.73
6065050901,Riverside,Riverside,1858,5.206446935,9.779366732,0.067010067,3014.318,0.063879268,45.9,17.91,6.8,5.79
6065050902,Riverside,Riverside,2666,4.802458219,9.604565144,0.118559186,2572.147,0.064305149,45.9,17.91,10.0,4.32
6065051100,Riverside,Moreno Valley,6889,3.383601792,9.075942039,0.02055086,491.828,0.063669785,45.43,21.66,10.8,6.5
6065051200,Riverside,Temecula,5213,7.129914731,7.886809172,0.035957905,1667.42,0.049524979,34.85,12.27,11.6,4.82
6065051301,Riverside,San Jacinto,4730,3.869714001,8.512391726,0.015159258,302.267,0.060436802,41.48,15.23,11.5,4.45
6065051302,Riverside,San Jacinto,5940,3.945815032,7.984753806,0.033967761,482.077,0.060610845,47.75,18.1,12.5,5.06
6065940400,Riverside,Coachella,5930,6.44380374,9.955335903,0.228709341,723.188,0.054070946,38.51,16.5,13.8,4.7
6065940600,Riverside,Thousand Palms,4147,4.579904789,9.947507612,0.051135166,1052.409,0.058189339,24.9,10.46,13.7,3.85
6065940700,Riverside,Palm Springs,2747,2.960863543,9.173566818,0.033957775,537.429,0.058796863,21.67,11.21,13.9,2.6
6065941300,Riverside,Palm Springs,2927,2.756025305,9.161168098,0.017427317,466.601,0.059759298,45.59,12.02,14.7,7.23
6065941400,Riverside,Palm Springs,3842,3.396089179,8.803858757,0.046108277,477.77,0.059270211,42.32,11.91,14.0,5.68
6065941500,Riverside,San Jacinto,4977,3.749481629,7.62443689,0.003357619,444.668,0.059594489,53.96,18.09,12.7,4.88
6067000100,Sacramento,Sacramento,3995,5.191985122,8.317547798,0.115069482,728.129,0.045988215,27.03,11.64,9.7,4.78
6067000200,Sacramento,Sacramento,3874,4.753998532,8.122363091,0.11369838,212.907,0.045436812,23.68,11.14,8.2,4.22
6067000300,Sacramento,Sacramento,3568,5.319886249,8.303600311,0.160005998,424.419,0.045248966,31.21,12.56,8.8,5.14
6067000400,Sacramento,Sacramento,3945,6.675064533,8.352714539,0.214173995,1078.382,0.044867075,39.55,13.42,6.3,4.19
6067000501,Sacramento,Sacramento,1995,6.662792793,8.318683624,0.249598352,191.897,0.044672985,55.93,14.7,7.7,5.61
6067000502,Sacramento,Sacramento,1706,6.373279989,8.318683624,0.207453545,197.963,0.044672985,59.28,13.05,5.6,1.54
6067000600,Sacramento,Sacramento,1474,6.458362972,8.221670151,0.333478989,159.289,0.044476766,56.02,14.67,8.6,6.35
6067001103,Sacramento,Sacramento,1306,6.331497796,8.221670151,0.187677249,201.202,0.044476766,56.64,14.45,11.3,10.29
6067001201,Sacramento,Sacramento,2368,4.827229934,8.077691078,0.098926677,232.318,0.044476766,57.7,12.99,6.3,5.88
6067001202,Sacramento,Sacramento,2093,5.481292773,8.020970345,0.1239616,238.438,0.044278397,57.34,14.21,9.2,4.62
6067001300,Sacramento,Sacramento,3484,5.567091531,8.182492256,0.132567736,871.371,0.044476766,38.03,13.5,4.8,6.67
6067001400,Sacramento,Sacramento,2503,5.906946593,8.182492256,0.125303875,769.347,0.044672985,38.61,13.47,8.1,6.38
6067001500,Sacramento,Sacramento,4856,5.949986001,8.096326828,0.151478654,1192.879,0.044867075,33.08,12.91,8.3,5.11
6067001601,Sacramento,Sacramento,3686,6.633291383,8.029891968,0.181866274,1171.301,0.045248966,29.51,11.61,6.1,4.05
6067001602,Sacramento,Sacramento,2300,5.831986106,8.073476791,0.132240243,1692.678,0.045059062,23.97,11.19,8.3,3.83
6067001701,Sacramento,Sacramento,1925,6.334398022,8.098649979,0.383481452,3626.954,0.045248966,70.3,14.16,7.1,2.08
6067001702,Sacramento,Sacramento,3828,6.15840646,7.981902599,0.19978278,2343.849,0.044672985,56.67,13.27,10.5,7.3
6067001800,Sacramento,Sacramento,5845,5.752919043,7.960916996,0.194563675,1258.502,0.044476766,68.37,13.6,8.3,6.25
6067001900,Sacramento,Sacramento,3513,5.833511494,8.035861015,0.654482186,1864.491,0.044278397,47.45,12.44,6.7,4.55
6067002000,Sacramento,Sacramento,3025,6.776384315,7.993201733,0.249546726,1531.772,0.044278397,57.06,11.86,8.0,4.41
6067002100,Sacramento,Sacramento,2744,7.424733835,8.066961288,0.870075187,2390.985,0.043875111,57.47,11.79,8.6,7.98
6067002200,Sacramento,Sacramento,5257,7.630846561,8.016948223,0.463847328,1799.036,0.043670146,53.49,11.39,11.0,7.33
6067002300,Sacramento,Sacramento,3456,5.363120058,7.93584013,0.203344622,220.587,0.043875111,53.49,11.39,8.6,6.28
6067002400,Sacramento,Sacramento,4998,5.716726318,7.85514617,0.128625151,998.047,0.043670146,54.89,12.81,9.4,4.36
6067002500,Sacramento,Sacramento,2116,5.013666551,7.781531811,0.259114306,494.491,0.043875111,54.38,12.0,9.1,0.0
6067002600,Sacramento,Sacramento,2670,5.047371436,7.955851078,0.372841759,932.291,0.044077853,53.49,11.39,8.6,4.19
6067002700,Sacramento,Sacramento,3575,5.679442605,7.832941532,0.365606784,1492.353,0.044278397,71.14,13.4,8.5,5.5
6067002800,Sacramento,Sacramento,3011,4.463563413,7.86616087,0.05106985,566.04,0.044278397,69.35,14.82,12.7,5.57
6067002900,Sacramento,Sacramento,5061,5.567151917,8.003319025,0.082428425,613.585,0.044867075,62.49,16.43,11.3,5.53
6067003001,Sacramento,Sacramento,2799,5.576857986,8.237092018,0.103740633,440.38,0.045248966,61.81,16.48,12.2,5.08
6067003002,Sacramento,Sacramento,3847,4.222159012,7.96718955,0.057618127,509.81,0.044672985,62.0,16.54,8.6,3.06
6067003101,Sacramento,Sacramento,3290,5.546353194,8.36448288,0.07696114,548.853,0.045059062,62.94,17.16,11.6,4.53
6067003102,Sacramento,Sacramento,2972,4.454539879,8.054219246,0.059064009,639.427,0.044476766,63.95,17.74,10.6,5.52
6067003202,Sacramento,Sacramento,4816,4.848022447,8.050984383,0.061322201,854.959,0.044278397,69.64,22.0,15.1,4.47
6067003203,Sacramento,Sacramento,3059,4.960629799,8.18142128,0.063475362,575.073,0.044672985,68.63,22.63,16.7,4.84
6067003204,Sacramento,Sacramento,5878,5.279071623,8.336740971,0.056381823,568.048,0.044867075,70.11,21.53,15.7,5.59
6067003300,Sacramento,Sacramento,4731,4.77960376,7.847228289,0.058597588,466.146,0.043253451,60.62,18.59,12.1,4.62
6067003400,Sacramento,Sacramento,4285,4.560173041,7.900300503,0.034709577,284.649,0.042827571,50.4,16.11,12.3,5.32
6067003501,Sacramento,Sacramento,2487,4.801643684,7.792116642,0.042171963,534.785,0.043670146,60.62,18.59,10.7,3.7
6067003502,Sacramento,Sacramento,3021,4.732962867,7.822757483,0.043410483,485.052,0.043462934,60.62,18.59,11.6,5.53
6067003600,Sacramento,Sacramento,2690,5.445773337,7.764081955,0.270712091,1158.456,0.043875111,61.91,16.77,11.4,4.1
6067003700,Sacramento,Sacramento,4620,5.310958076,7.762639523,0.228748773,2102.24,0.043875111,63.66,16.33,13.6,7.29
6067003800,Sacramento,Sacramento,5358,4.32966662,7.891513824,0.031845851,466.793,0.043041672,60.62,18.59,11.6,4.92
6067003900,Sacramento,Sacramento,3708,5.23942879,7.870056152,0.375690875,1426.295,0.043041672,60.62,18.59,11.5,5.1
6067004005,Sacramento,Sacramento,4429,3.618567338,7.735198498,0.059838114,269.845,0.042611123,34.45,12.24,12.7,6.87
6067004006,Sacramento,Sacramento,5350,5.215348821,7.712515036,0.195009245,1640.044,0.042611123,38.08,13.12,11.8,6.89
6067004008,Sacramento,Sacramento,3230,2.656064047,7.616842747,0.027317215,205.786,0.042171083,34.45,12.24,12.3,5.58
6067004011,Sacramento,Sacramento,3232,2.55001509,7.698251724,0.03078462,232.879,0.042171083,34.45,12.24,11.5,4.83
6067004012,Sacramento,Sacramento,4183,4.294357379,7.699538946,0.083406883,1000.126,0.042392302,35.31,12.62,11.8,3.8
6067004013,Sacramento,Sacramento,3522,5.6341682,7.789403915,0.128253552,1633.592,0.042611123,36.99,13.1,12.6,2.99
6067004014,Sacramento,Sacramento,2409,5.389551581,7.897596836,0.248499234,1862.139,0.042827571,47.14,15.32,11.4,2.21
6067004015,Sacramento,Sacramento,4317,2.924205975,7.526843071,0.027132857,225.369,0.042392302,34.45,12.24,12.8,9.77
6067004016,Sacramento,Sacramento,1798,3.324450637,7.586658478,0.028939209,124.397,0.042611123,34.45,12.24,14.2,4.17
6067004017,Sacramento,Sacramento,2687,2.7508783,7.605824947,0.042849817,205.182,0.042171083,34.45,12.24,12.1,5.58
6067004018,Sacramento,Sacramento,3157,3.049895302,7.570515156,0.053023224,299.955,0.042392302,34.45,12.24,11.3,6.88
6067004019,Sacramento,Sacramento,3019,3.020947587,7.58921051,0.037834697,285.125,0.042392302,34.45,12.24,14.1,6.53
6067004020,Sacramento,Sacramento,2437,4.605339485,7.614050388,0.154465313,1611.73,0.042392302,34.45,12.24,13.6,4.02
6067004100,Sacramento,Sacramento,5547,5.055460872,7.954897881,0.044400308,536.337,0.043253451,61.34,18.91,13.3,7.8
6067004201,Sacramento,Sacramento,5862,4.547984944,7.709247589,0.061130229,462.387,0.042611123,60.6,19.15,13.1,5.91
6067004202,Sacramento,Sacramento,5670,4.301329002,7.781690598,0.055772035,441.204,0.042827571,60.6,19.13,15.4,7.41
6067004203,Sacramento,Sacramento,6368,4.267236667,7.880224228,0.064006222,481.155,0.043041672,61.34,19.78,13.4,6.66
6067004301,Sacramento,Sacramento,6107,4.113547184,7.855070114,0.056926927,357.256,0.042611123,60.42,23.36,13.3,8.97
6067004302,Sacramento,Sacramento,4809,4.50469952,7.853193283,0.049705434,1064.649,0.042611123,60.72,23.28,15.7,7.59
6067004401,Sacramento,Sacramento,4362,4.457163152,7.857055187,0.049437038,585.21,0.044278397,63.45,17.43,14.3,7.22
6067004402,Sacramento,Sacramento,3683,4.242321867,7.813088655,0.087632752,479.115,0.044077853,62.0,16.54,16.6,6.99
6067004501,Sacramento,Sacramento,4249,5.791104208,7.829424858,0.113384171,2080.349,0.043670146,69.49,21.45,15.0,8.25
6067004502,Sacramento,Sacramento,5124,6.950551636,7.996616999,0.107556195,1847.472,0.043462934,74.76,25.17,13.7,7.61
6067004602,Sacramento,Sacramento,5679,6.03260296,7.844449043,0.202538172,2407.916,0.043875111,71.39,22.36,15.8,7.3
6067004603,Sacramento,Sacramento,3436,4.340156034,7.857055187,0.051405275,672.487,0.044077853,70.01,21.47,17.2,6.99
6067004604,Sacramento,Sacramento,5269,5.052823704,7.902775764,0.054526472,766.99,0.044077853,72.38,23.06,13.8,7.09
6067004701,Sacramento,Sacramento,3772,5.540809796,8.132138252,0.099667307,1525.051,0.043875111,71.4,24.73,16.0,8.38
